"AEM.gen","AEM.spp","All.Andropogoneae","All.C3","All.C4","All.Chloridoideae","All.Micrairoideae","All.Paniceae","All.species","Ancient.gen","Ancient.spp","C3.AEM.gen","C3.AEM.spp","C3.Recent.gen","C3.Recent.spp","Early.endemic.gen","Early.endemic.spp","Early.gen","Early.native..spp","Early.native.gen","Early.spp","Endemic.Andropogoneae","Endemic.C3","Endemic.C3.Paniceae","Endemic.C4","Endemic.Chloridoideae","Endemic.Paniceae","Endemic.species","Height.AEM","Height.All","Height.C4","Height.Recent","Homegrown.C4.gen","Homegrown.C4.spp","Mid.endemic.gen","Mid.endemic.spp","Mid.gen","Mid.native.gen","Mid.native.spp","Mid.spp","Native.Andropogoneae","Native.C3","Native.C3.Paniceae","Native.Chloridoideae","Native.Paniceae","Native.species","Recent.gen","Recent.spp","lat","long","cell_category","proportion_cover","cell_id","amt","arid","ts","pwarmq","pcoldq","th","clay"
2.0969129972886,3.23785458705924,0.841998170024797,3.22922212598338,2.18515201841012,1.6981811634594,NA,1.97630079386185,3.5291214676446,0.783444768874726,0.788911791278749,2.05245569961922,3.1953205352515,0.258510662012239,1.01196445559593,0,1.48952760285952,0.413433254420073,0,0,1.56569494246003,0.788911791278749,3.25377955973738,NA,2.45813476043028,1.32042158641086,1.8113986776228,3.5663445503767,33.928295135498,43.420539855957,36.255729675293,34.334415435791,NA,NA,1.55074894844765,2.97236129269761,1.48591345981531,0,0,3.0018633992956,1.4319844387497,1.30860304670433,0.801553095477187,0.894862795373032,NA,1.9798974255656,1.77985554799692,2.25066006593442,-35.01666555,150.38333175,"land",0.87,1830,-1.65935157985605,1.95852841906944,-0.623087552210678,0.510295391793618,1.66370563304846,3.57874636814121,-0.856552480488518
1.83338116221478,2.36132554485175,0.830732876756057,2.75518820610399,2.26134631556023,NA,NA,NA,3.22015498990816,NA,NA,1.83338116221478,2.36132554485175,NA,NA,NA,NA,0.295650228618955,0,0,0.314810743320597,NA,2.82577400829745,NA,NA,NA,NA,3.00682054941267,33.625,41.7755088806152,33.5263175964355,32.060001373291,NA,NA,1.2955487796632,2.30188485093355,1.2955487796632,NA,NA,2.30188485093355,0.651282967511227,0.528862001987434,0.528862001987434,NA,NA,1.81612678720673,2.27767742756498,2.65766873891189,-35.01666555,151.21666505,"land",0.02,1831,-1.09700530382832,2.99625986608749,-1.15496215350852,0.991360699503445,2.13092211119473,0.0121284510964151,1.14791848769421
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1832,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1833,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1834,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1835,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1836,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1837,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1838,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1839,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1840,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1841,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1842,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1843,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1844,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1845,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1846,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1847,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1848,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1849,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1850,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1851,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1852,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1853,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1854,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1855,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1856,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1857,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1858,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1859,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1860,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1861,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1862,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1863,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1864,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1865,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,1866,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0.02,1867,-1.57151736514498,1.02692043308124,-1.54852895481704,-0.859945184618422,2.3399156919843,-0.313001211615341,-1.16736354961843
1.23895374504193,2.88759015743788,NA,3.19601650886586,1.0959420945363,0.582774127870908,NA,NA,3.30505352110925,NA,NA,1.23895374504193,2.88759015743788,0,1.85504723949718,0,1.85645423173559,0,NA,NA,1.90939435650053,NA,3.10481088226217,NA,0.986562755701659,0.281412495425895,NA,3.21987530995774,32.1129570007324,34.1985816955566,19.1355934143066,16.2213115692139,NA,NA,1.20387278273001,2.26009500316244,1.23634320706951,NA,NA,2.39834972537742,NA,NA,NA,0,NA,0.624332855875888,1.34547234424789,2.22354186088283,-35.84999885,137.04999895,"land",0.43,1868,-1.56271839715803,1.10642351292285,-1.33585593011415,-0.839675812462506,2.60383190599946,0.358671072710473,-0.649360944181973
1.06091040035736,3.21072271380201,NA,3.40425932425955,1.64673370820293,0.736685476183122,NA,0.725614363311779,3.5630327572268,0.424613955638238,0.424613955638238,1.05813747066736,3.199489129737,0,1.70438441610873,0,2.45633566728578,0,0,0,2.52995971669477,NA,3.31879358468,NA,1.39451051399949,NA,0.561898864589436,3.43356774593499,32.0541000366211,36.1922607421875,26.2560977935791,20.4031410217285,NA,NA,1.01486831804867,2.16802461967341,0.983201473548394,0,0.509224363031394,2.35232720666639,NA,0.949725522717442,NA,0,NA,1.43484637353925,1.62235414899787,2.32600865339949,-35.84999885,137.88333225,"land",0.2,1869,-1.45074006087518,0.766764032658944,-1.26473142757953,-0.888805517645531,1.9330054628986,0.489291585909911,-0.384564979213626
1.41609580699872,3.42188199926031,0.273836709143384,3.58490684256759,1.8457740864472,0.988425343120375,NA,0.803345990795469,3.73442623116349,0.387301171147203,0.560187079991345,1.40585185940022,3.39926215817202,0.616266135194102,1.78975745254213,0,2.72070314622106,0,0,0,2.78735422800294,NA,3.47707764385803,NA,0.98768070664967,0,0.803345990795469,3.54587470688312,31.8195304870605,36.7327308654785,26.8237552642822,23.5577392578125,NA,NA,1.11808807015693,2.42718922658201,1.16907078372067,0,0.500169073072543,2.56348674579671,0,1.24904176441158,NA,0.982452935556014,NA,1.96613287379638,1.98430636963968,2.43860087759994,-35.84999885,138.71666555,"land",0.18,1870,-1.45502446465373,0.556901925436973,-1.0797512077517,-0.793039191484073,1.99786374241251,0.947456505162716,-0.279674689415672
0.888302692980204,2.89281325421753,NA,2.94554362715746,1.63802536557882,0.548699245341523,NA,1.02460688014995,3.17921981190758,0.342880260667179,0.342880260667179,0.878381185743125,2.8713021865355,0.271552718143562,0.287431999701364,0,2.34343906942475,0,0,0,2.42604090838461,NA,2.86869405857531,NA,0.922272845263103,0,1.02460688014995,3.00924059196527,32.964729309082,37.6747970581055,23.8684215545654,21.70676612854,NA,NA,0.582774127870908,1.60341979789358,0.570414445367451,NA,NA,1.6930434724295,NA,0.338612799081106,NA,NA,NA,1.32601343884487,1.66259941569507,1.81515045431499,-35.84999885,139.54999885,"land",0.74,1871,-1.40385460392912,0.0600670751878054,-0.789010813919117,-0.857637499919403,1.18919454039201,-0.685280585042888,-1.00440894561979
0.722220435456429,2.8312113180018,NA,2.99897703033526,1.90909799387261,1.52496871014751,NA,NA,3.27074692851863,NA,NA,0.722220435456429,2.8312113180018,NA,NA,0,2.10034646220011,0,0,0,2.15420112085695,NA,2.97542749841313,NA,0.850578222728612,0.627541437209526,NA,3.10234200861225,32.4471549987793,37.4178085327148,25,22.6086959838867,NA,NA,0,1.86190720897791,0,NA,NA,1.95061335624108,NA,0.211070981663029,NA,NA,NA,1.48862534473293,1.94676693076469,2.73482192485937,-35.84999885,140.38333215,"land",1,1872,-1.46644879144401,-0.0709232138862447,-0.400176446964807,-0.844075879975068,0.909035342036284,-0.383049700858121,-1.15127112481026
0.832909102203053,2.42612924200051,NA,2.52772661651426,1.44950391122338,0.98768070664967,NA,NA,2.74193620988502,0,0,0.832909102203053,2.42612924200051,NA,NA,0,1.85832719682219,0,0,0,1.70019225828386,NA,2.49526943682355,NA,NA,NA,NA,2.60350414476125,31.3764362335205,36.6443862915039,21.8500003814697,21.4230766296387,NA,NA,0.285930517201176,1.44314722136493,0.279901850532389,NA,NA,1.53686724010839,NA,0,NA,NA,NA,0.530628279111415,1.50873318806192,2.62452367845305,-35.84999885,141.21666545,"land",1,1873,-1.50695027752327,-0.1974576876558,-0.0863053958333784,-0.85079576889525,0.577199820715471,-0.653096126475662,-0.844173350670405
0.615726007315082,2.33146407403985,NA,2.4678452560392,2.15559211255703,1.85065708589939,NA,NA,2.93725536078158,0.204572164174293,0,0.605408275622101,2.29626519188918,0.335042645175959,1.66864973970753,0,1.97533026076801,0,0,0,1.76849084033645,NA,2.52932218590001,NA,1.76490202877306,1.49649317135541,NA,2.85802073030525,32.4605140686035,37.6832580566406,25.1637420654297,23.2763824462891,NA,NA,0,1.08518928122346,0,0,0,1.22141970612119,NA,0,NA,0.817574805250305,NA,0.962028662904839,1.91072697305137,2.55761481247869,-35.84999885,142.04999875,"land",1,1874,-1.41761743268203,-0.248749807380005,0.0471726316821701,-0.837223389794365,0.356702417969486,-0.714618091993201,1.11344282834069
0.804688582589434,2.6726302342654,NA,2.70068986975319,1.96375005701255,1.51578635048775,NA,1.60923790693018,3.07468206031689,0,0,0.786637568812187,2.62416123313431,0.648672683977318,0.61247929299939,0,2.13735664152661,0,0,0,2.09654439239185,NA,2.68396238160589,NA,2.13049101738843,1.57381069526041,1.44220199756729,3.0316784172555,33.305118560791,38.9237174987793,28.5518207550049,26.1743869781494,NA,NA,0.297137198630397,1.65841852085278,0.294161044234583,NA,NA,1.72026346137686,NA,0,NA,0.523544374704794,NA,0.998055055471047,1.47315987490624,2.05540495652503,-35.84999885,142.88333205,"land",1,1875,-1.34679574100404,-0.235948230028956,0.140534170449684,-0.793782879585344,0.316802376344352,-0.700043063736768,2.24213930579576
0.968123841396501,2.71958342283765,1.05500864388067,2.8184579251885,2.52612857348119,1.75336511031014,NA,1.57484645186863,3.34656521018249,0,0,0.861623374045503,2.68764336069692,0,1.16907078372067,0,2.1806434489072,0,0,0,2.16401248081262,0.387979778239205,2.80560033434442,NA,2.33795220369207,1.72668751116057,1.12946478482362,3.22553360525665,33.547233581543,38.7041931152344,27.7966842651367,25.5824851989746,NA,NA,0.535323062981653,1.7564776234699,0.536493392822739,NA,NA,1.76507320527151,0.409457157240696,0,NA,0.605953938681293,0.797957525160368,1.35247903925997,1.93542682564887,2.65914005750653,-35.84999885,143.71666535,"land",1,1876,-1.33898423550641,-0.186596324509006,0.22295384990012,-0.752451805334241,0.344323968606021,-0.707965320172826,1.8390347889201
1.23518069983662,2.49667053304528,1.16158706693522,2.57877638020817,2.32454227228801,1.6517308399826,NA,1.09359971170079,3.11382637058054,0,0,1.1458138840877,2.43247236119857,0.379805369807591,1.03602744122712,0,1.88464248017705,0,0,0,1.66354721495299,NA,2.58256255702386,NA,2.17224857735965,2.04303688896249,0.279901850532389,2.95329442349259,31.0639381408691,37.1647300720215,29.0259895324707,26.5579204559326,NA,NA,0.75471258015796,1.83306131381181,0.760805878054401,NA,NA,1.88509799344305,0.819779823090894,0,NA,0.620576495416032,0.324977816540286,1.44738942638786,1.85034279152813,2.45444747179837,-35.84999885,144.54999865,"land",1,1877,-1.36205719988712,-0.143789980791269,0.328506603623027,-0.681762531743471,0.401764728451242,-0.826531133623101,1.60885733247607
1.48659206690731,2.81012529637522,1.10127537184663,2.87998461875535,2.31025556598544,1.55751288537448,NA,0.895679729682722,3.31647428366735,0,0,1.40781117844768,2.72589014920852,0,0.855691078131712,0,2.06013130870164,0,0.561328617907628,0,2.00794553382864,0,2.84153160404852,NA,1.66468337149947,1.85692276475509,0,3.07255442180746,32.8545951843262,38.6583442687988,28.897045135498,26.8930816650391,NA,NA,0.996210334624212,2.15071509747637,1.08485141080443,0.366031060687481,1.18172719245323,2.1976688908458,0.551583582727712,0,NA,0.988425343120375,0.291923056737833,1.80845266465838,1.916334204371,2.40252088915876,-35.84999885,145.38333195,"land",1,1878,-1.3814892197555,-0.040901445305431,0.448536589899121,-0.631325648416934,0.48935836062738,-0.835006660431594,1.23199527899173
1.34234249152816,3.11914391921038,0.841567156903562,3.18382878726215,2.48098229864039,1.61223398756315,NA,1.61978421354928,3.59415655566831,0,0,1.24097956193717,3.02052248180691,0,1.28204436514918,0,2.14989996266636,0.212689084158862,0.405465108108164,0.405465108108164,1.87854862203474,0,3.1585311340365,NA,1.98554286418822,1.87349307827601,0.919485581703358,3.39999668451056,32.350715637207,38.3316497802734,29.6603507995605,27.1777782440186,NA,NA,0.824175430418003,2.60180039503743,0.938834665725829,0.849295888339786,1.16844925062848,2.75251356802537,0.261594756776632,0,NA,1.15404699675921,0.920681047512767,1.95896738928774,2.05399549295728,2.60068765106243,-35.84999885,146.21666525,"land",1,1879,-1.4186717159413,0.120484225105987,0.62368939497504,-0.543971462619691,0.822604096745688,-0.351675344217893,0.756826184576395
1.67933703767947,3.18436721009442,0.607589273498802,3.25358636014148,2.21713610456962,1.81791441369814,NA,1.31774779049799,3.55999434220371,0.693147180559945,0.354873321323328,1.59045897382837,3.11817110049602,0,1.40290560535193,0,1.65765652614497,0,0,0,1.50429957820787,0,3.20229921700886,NA,1.33710413996957,2.05578903889186,0.733809135724293,3.34459178901615,32.3314590454102,38.9841461181641,32.2904853820801,29.4647064208984,NA,NA,1.07329446438169,2.87593474277983,1.19875923267148,0.598286902681695,0.598286902681695,2.94869304276112,0,1.11874169548071,NA,1.32282192444604,0.306749111309605,2.05630083801419,1.71145287022132,2.43273580760156,-35.84999885,147.04999855,"land",1,1880,-1.63506481731406,0.622046272154347,0.524146116578894,-0.335134998948623,1.66654741552325,1.20306495459988,0.0718714616608864
1.83146084096789,3.13514635455561,0.539995978279845,3.55045033190237,1.47086530025267,1.46464337691206,NA,1.16813837622612,3.6756168830566,0.398776126357867,0.570414445367451,1.78775141974372,3.11551331525712,0.307484710266427,2.5235662738899,0,1.33815399529868,0,0,0,1.08349862503947,0,3.54327553320641,NA,1.17927022042483,NA,NA,3.62519394227011,34.0511741638184,41.0507202148438,37.055248260498,30.9048748016357,NA,NA,1.17402889552499,3.06828542721066,1.28592139540803,0.584447780115926,0.584447780115926,3.03653827673545,0,1.1857069961018,NA,0.852711731531787,NA,1.61899209727857,1.53987345640931,2.80020388648966,-35.84999885,147.88333185,"land",1,1881,-2.11966951472283,1.47737040949345,0.39589754108444,-0.0651403068303466,2.80185985828319,3.99849880899208,0.0832539551862187
1.84023210026794,3.46244927204613,0.864997437486605,3.83059601004307,1.88524978510064,1.49425146923782,NA,0,3.96535518971496,0.572108826887916,0.702106866166515,1.72115817637265,3.45020974239751,0.478715546803582,2.76057939907925,0.596085499243237,1.22524493119906,0.387979778239205,0.442760919189687,0.442760919189687,1.21550603391753,0.322083495713772,3.7634997723258,NA,1.39326994455088,0.516410001490873,0,3.85481755750877,32.2939262390137,39.0810508728027,34.5483856201172,28.5731220245361,NA,NA,1.27452443308237,3.26979704076579,1.28426163238639,0.369492466103307,0.369492466103307,3.32543165551543,0,1.17155291247877,NA,0.962410679144537,NA,1.73307047153095,1.70910226593203,3.07310985997491,-35.84999885,148.71666515,"land",1,1882,-2.94463041609923,2.32822746937767,0.202247856595086,0.124848347150484,2.22741089913468,3.58145334331159,0.377819217278257
1.93643684946341,3.14229709284478,0.909467522657452,3.36141650900397,2.09482259394488,1.61163552718944,NA,0,3.60201354522539,0.626473074816492,0.629674743886094,1.83975567961608,3.14445398886101,0.288181941059347,1.68120031913712,0,1.09927876434388,0,0.344298682333073,0.344298682333073,1.46971598066445,0.519388851022525,3.31603885418051,NA,1.63763659126974,0.931376411377114,0,3.47137620869692,33.8737754821777,41.4087791442871,34.5889320373535,31.4761486053467,NA,NA,1.25618569966904,2.94801157895455,1.38253728591742,0.361164809336699,0.363253234097447,2.98441849436321,0,1.40462528877771,0.851858914841675,0.874217986485454,NA,1.93802200092357,1.94118471714306,2.58565657645695,-35.84999885,149.54999845,"land",1,1883,-2.29932334185191,1.2981957002694,-0.267269484398957,0.196396880709566,0.943208860752884,4.41057906983666,0.0865308681572614
